$DATE	APC-A	CB Number	DAPI-A	DAY	EXP	EXPERIMENT NAME	FITC-A	FSC-A	FSC-H	FSC-W	ISOTYPE	PARENT FOLDER	PATH	PE-A	PRE-EXPANSION DAY	REPLICATE	SRC	SSC-A	TREATMENT	TUBE NAME	TUBE TYPE
20-Apr-17	357	CB546	325	0	16	Miller CB Expt 16 E7 Day 0	420	180	180	180	0	Miller CB Expt 16 E7 Day 0	/Users/jia/Dropbox/Miller/cb_exp_16/Miller CB Expt 16 E7 Day 0/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB546 VPA+ Day 0.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB546 VPA Day 0	SURFACE
23-Apr-17	357	CB546	325	3	16	Miller CB Expt 16 E0 Day 11 E5 Day 5 E7 Day 3	420	180	180	180	0	Miller CB Expt 16 E0 Day 11 E5 Day 5 E7 Day 3	/Users/jia/Dropbox/Miller/cb_exp_16/Miller CB Expt 16 E0 Day 11 E5 Day 5 E7 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB546 VPA+ Day 3.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB546 VPA Day 3	SURFACE
25-Apr-17	357	CB546	325	5	16	Miller CB Expt 16 E0 PL Day 13 E5 Day 7 E7 Day 5	420	180	180	180	0	Miller CB Expt 16 E5 Day 7 E7 Day 5	/Users/jia/Dropbox/Miller/cb_exp_16/Miller CB Expt 16 E5 Day 7 E7 Day 5/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB546 VPA+ Day 5.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB546 VPA Day 5	SURFACE
27-Apr-17	357	CB546	325	7	16	Miller CB Expt 16 E0 PL Day 13 E5 Day 7 E7 Day 5_001	420	180	180	180	0	Miller CB Expt 16 E0 Day 15 E5 Day 9 E7 Day 7	/Users/jia/Dropbox/Miller/cb_exp_16/Miller CB Expt 16 E0 Day 15 E5 Day 9 E7 Day 7/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB546 VPA+ Day 7.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB546 VPA Day 7	SURFACE
20-Apr-17	357	CB547	325	0	16	Miller CB Expt 16 E7 Day 0	420	180	180	180	0	Miller CB Expt 16 E7 Day 0	/Users/jia/Dropbox/Miller/cb_exp_16/Miller CB Expt 16 E7 Day 0/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB547 VPA+ Day 0.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB547 VPA Day 0	SURFACE
23-Apr-17	357	CB547	325	3	16	Miller CB Expt 16 E0 Day 11 E5 Day 5 E7 Day 3	420	180	180	180	0	Miller CB Expt 16 E0 Day 11 E5 Day 5 E7 Day 3	/Users/jia/Dropbox/Miller/cb_exp_16/Miller CB Expt 16 E0 Day 11 E5 Day 5 E7 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB547 VPA+ Day 3.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB547 VPA Day 3	SURFACE
25-Apr-17	357	CB547	325	5	16	Miller CB Expt 16 E0 PL Day 13 E5 Day 7 E7 Day 5	420	180	180	180	0	Miller CB Expt 16 E5 Day 7 E7 Day 5	/Users/jia/Dropbox/Miller/cb_exp_16/Miller CB Expt 16 E5 Day 7 E7 Day 5/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB547 VPA+ Day 5.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB547 VPA Day 5	SURFACE
27-Apr-17	357	CB547	325	7	16	Miller CB Expt 16 E0 PL Day 13 E5 Day 7 E7 Day 5_001	420	180	180	180	0	Miller CB Expt 16 E0 Day 15 E5 Day 9 E7 Day 7	/Users/jia/Dropbox/Miller/cb_exp_16/Miller CB Expt 16 E0 Day 15 E5 Day 9 E7 Day 7/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB547 VPA+ Day 7.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB547 VPA Day 7	SURFACE
3-Jul-17	462	CB560	325	0	18	Miller CB Expt 18 E5 Day 0	420	180	180	180	0	Miller CB Expt 18 E5 Day 0	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E5 Day 0/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB560 VPA Day 0_007.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB560 VPA Day 0	SURFACE
3-Jul-17	462	CB561	325	0	18	Miller CB Expt 18 E5 Day 0	420	180	180	180	0	Miller CB Expt 18 E5 Day 0	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E5 Day 0/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB561 VPA Day 0_009.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB561 VPA Day 0	SURFACE
3-Jul-17	462	CB563	325	0	18	Miller CB Expt 18 E5 Day 0	420	180	180	180	0	Miller CB Expt 18 E5 Day 0	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E5 Day 0/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB563 VPA Day 0_010.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB563 VPA Day 0	SURFACE
6-Jul-17	462	CB560	325	3	18	Miller CB Expt 18 E0 Day 9 E5 Day 3	420	180	180	180	0	Miller CB Expt 18 E0 Day 9 E5 Day 3	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 9 E5 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB560 VPA Day 3_022.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB560 VPA Day 3	SURFACE
6-Jul-17	462	CB561	325	3	18	Miller CB Expt 18 E0 Day 9 E5 Day 3	420	180	180	180	0	Miller CB Expt 18 E0 Day 9 E5 Day 3	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 9 E5 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB561 VPA Day 3_023.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB561 VPA Day 3	SURFACE
6-Jul-17	462	CB563	325	3	18	Miller CB Expt 18 E0 Day 9 E5 Day 3	420	180	180	180	0	Miller CB Expt 18 E0 Day 9 E5 Day 3	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 9 E5 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB563 VPA Day 3_024.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB563 VPA Day 3	SURFACE
8-Jul-17	462	CB560	325	5	18	Miller CB Expt 18 E0 Day11 E5 Day 5 E7 Day 3	420	180	180	180	0	Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB560 VPA Day 5_022.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB560 VPA Day 5	SURFACE
8-Jul-17	462	CB561	325	5	18	Miller CB Expt 18 E0 Day11 E5 Day 5 E7 Day 3	420	180	180	180	0	Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB561 VPA Day 5_023.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB561 VPA Day 5	SURFACE
8-Jul-17	462	CB563	325	5	18	Miller CB Expt 18 E0 Day11 E5 Day 5 E7 Day 3	420	180	180	180	0	Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB563 VPA Day 5_024.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB563 VPA Day 5	SURFACE
10-Jul-17	462	CB560	325	7	18	Miller CB Expt 18 E0 Day13 E5 Day 7 E7 Day 5	420	180	180	180	0	Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB560 VPA Day 7_022.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB560 VPA Day 7	SURFACE
10-Jul-17	462	CB561	325	7	18	Miller CB Expt 18 E0 Day13 E5 Day 7 E7 Day 5	420	180	180	180	0	Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB561 VPA Day 7_023.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB561 VPA Day 7	SURFACE
10-Jul-17	462	CB563	325	7	18	Miller CB Expt 18 E0 Day13 E5 Day 7 E7 Day 5	420	180	180	180	0	Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5/Primary cells_CD34PE_ CD41 FITC_42APC_001_E5 CB563 VPA Day 7_024.fcs	385	E5	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E5 CB563 VPA Day 7	SURFACE
5-Jul-17	462	CB560	325	0	18	Miller CB Expt 18 E7 Day 0	420	180	180	180	0	Miller CB Expt 18 E7 Day 0	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E7 Day 0/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB560 Control Day 0_011.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB560 Control Day 0	SURFACE
8-Jul-17	462	CB560	325	3	18	Miller CB Expt 18 E0 Day11 E5 Day 5 E7 Day 3	420	180	180	180	0	Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB560 VPA Day 3_028.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB560 VPA Day 3	SURFACE
10-Jul-17	462	CB560	325	5	18	Miller CB Expt 18 E0 Day13 E5 Day 7 E7 Day 5	420	180	180	180	0	Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB560 VPA Day 5_028.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB560 VPA Day 5	SURFACE
12-Jul-17	462	CB560	325	7	18	Miller CB Expt 18 E0 Day 15 E5 Day 9 E7 Day 7	420	180	180	180	0	Miller CB Expt 18 E0 Day 15 E5 Day 9 E7 Day 7	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 15 E5 Day 9 E7 Day 7/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB560 VPA Day 7_028.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB560 VPA Day 7	SURFACE
5-Jul-17	462	CB561	325	0	18	Miller CB Expt 18 E7 Day 0	420	180	180	180	0	Miller CB Expt 18 E7 Day 0	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E7 Day 0/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB561 VPA Day 0_009.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB561 VPA Day 0	SURFACE
8-Jul-17	462	CB561	325	3	18	Miller CB Expt 18 E0 Day11 E5 Day 5 E7 Day 3	420	180	180	180	0	Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB561 VPA Day 3_029.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB561 VPA Day 3	SURFACE
10-Jul-17	462	CB561	325	5	18	Miller CB Expt 18 E0 Day13 E5 Day 7 E7 Day 5	420	180	180	180	0	Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB561 VPA Day 5_029.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB561 VPA Day 5	SURFACE
12-Jul-17	462	CB561	325	7	18	Miller CB Expt 18 E0 Day 15 E5 Day 9 E7 Day 7	420	180	180	180	0	Miller CB Expt 18 E0 Day 15 E5 Day 9 E7 Day 7	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 15 E5 Day 9 E7 Day 7/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB561 VPA Day 7_029.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB561 VPA Day 7	SURFACE
5-Jul-17	462	CB563	325	0	18	Miller CB Expt 18 E7 Day 0	420	180	180	180	0	Miller CB Expt 18 E7 Day 0	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E7 Day 0/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB563 VPA Day 0_010.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB563 VPA Day 0	SURFACE
8-Jul-17	462	CB563	325	3	18	Miller CB Expt 18 E0 Day11 E5 Day 5 E7 Day 3	420	180	180	180	0	Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 11 E5 Day 5 E7 Day 3/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB563 VPA Day 3_030.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB563 VPA Day 3	SURFACE
10-Jul-17	462	CB563	325	5	18	Miller CB Expt 18 E0 Day13 E5 Day 7 E7 Day 5	420	180	180	180	0	Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 13 E5 Day 7 E7 Day 5/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB563 VPA Day 5_030.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB563 VPA Day 5	SURFACE
12-Jul-17	462	CB563	325	7	18	Miller CB Expt 18 E0 Day 15 E5 Day 9 E7 Day 7	420	180	180	180	0	Miller CB Expt 18 E0 Day 15 E5 Day 9 E7 Day 7	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 15 E5 Day 9 E7 Day 7/Primary cells_CD34PE_ CD41 FITC_42APC_001_E7 CB563 VPA Day 7_030.fcs	385	E7	1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200	VPA+	E7 CB563 VPA Day 7	SURFACE
3-Jul-17	462		325		18	Miller CB Expt 18 E0 Day 6	420	180	180	180	0	Miller CB Expt 18 E0 Day 6	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 6/Primary cells_CD34PE_ CD41 FITC_42APC_001_apc beads_004.fcs	385		1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200		APC	BEADS
3-Jul-17	462		325		18	Miller CB Expt 18 E0 Day 6	420	180	180	180	0	Miller CB Expt 18 E0 Day 6	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 6/Primary cells_CD34PE_ CD41 FITC_42APC_001_fitc beads_005.fcs	385		1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200		FITC	BEADS
3-Jul-17	462		325		18	Miller CB Expt 18 E0 Day 6	420	180	180	180	0	Miller CB Expt 18 E0 Day 6	/Users/jia/Dropbox/Miller/cb_exp_18/Miller CB Expt 18 E0 Day 6/Primary cells_CD34PE_ CD41 FITC_42APC_001_pe beads_006.fcs	385		1	Primary cells_CD34PE_ CD41 FITC_42APC_001	200		PE	BEADS
